Review Text,Review,Recommends,Review Length,Review Type
Delicious Biriany & good service...love to go again�,5,,54,Positive
foods are good.good weather.good service.totally good.,4,,54,Positive
আমি বরাবরই �কজন ভোজনরসিক মান�ষ।। আর অসম�ভব রকমের বিরিয়ানী ফ�রিক।। বিভিন�ন রেস�ট�রেন�টের বিরিয়ানী ট�রাই করে অবশেষে jafran �র Tandoori Chiken Biriyani আমাকে তৃপ�তি দিতে পারিলো। Price is reasonable compare to the taste & quantity. Rating 9.5/10... Service 9/10,5,,490,Positive
It's really yummy and affordable . Plus they have home delivery service as well.,5,,80,Positive
Today I test their afgan biriani and chicken tanduri birini. it's different �but I think they can use basmoti rice instead of normal rice,4,,139,Positive
The quality and quantity of food was enough one...,4,,50,Positive
It's a loving Jafran They're fodds are very very delicious....Keep it up,5,,72,Positive
afgani chicken biriyani is nice food. home delivery good sarvice..,5,,66,Positive
worth every penny,5,,17,Positive
"Good food, good quality, better service",5,,39,Positive
Food was delicious...I wanna try more more time.environment was good.,5,,69,Positive
"Indian beef akhni birayani is very very nice food,",5,,50,Positive
quantity and quality both are so good...........�,5,,51,Positive
It's food was delicious... Quantity was more than enough...,5,,59,Positive
Tasty Food ! But Service ro fast kora dorkar....,5,,48,Positive
Their Tandoori Chicken Biryani is one of the Best,5,,49,Positive
GD but chap e aktu beshi Barbeque sauce dey... Ar sob thik chilo Vloi,4,,69,Positive
Liked it so much Best Biryani,5,,29,Positive
awesome...........! ��������������������,5,,80,Positive
BEAUTIFUL AND GOOD MANNER PEOPLE R THERE. MANAGEMENT IS TOO GOOD. WISH HIM THEY WILL START THEIR NEW BRANCH SOON.,5,,113,Positive
Mutton biryani is good enough :)................................,4,,64,Positive
"Good restaurant in Dhaka city ....my friends who are living at bashundhara r/a , will go there at least... 1....",5,,112,Positive
No word to say.Jst wow. good.biriyani is too good and service also ����,5,,79,Positive
"most of the time I go there nd usually taste tandoori chicken biriani.I found it too much delicious and believe that it's one of the best biriani in Basundhara R/A.so,any one can try it without any hesitation.",5,,209,Positive
You can not get a huge quantity biriyani with a little cost.........,5,,68,Positive
Love their chicken tandoori biriani and Hyderabadi biriani . For the price I don't think it can get better than. I will highly recommend to tryout this place!!!,5,,160,Positive
The beef dishes are pretty good. Chicken is pretty alright too. The bhortas are the best stuff on the menu. Excellent.,4,,118,Positive
"The Tandoori Chicken Biriyani was too good, each & everyone loved the food! I would like to Thanks you guys for saving my reputation & for nice hospitality! I am satisfied! =D",5,,175,Positive
Service holders are very good and always do very good behavior...And all of the foods are so yummy... Just love it... I recommend everyone to take a look there...,5,,162,Positive
Hydarabadi matun biryni..... wsam..... nice food...I coming..jafran,5,,67,Positive
great biryani......................just love it...... :-),5,,57,Positive
"A good lunch place for office people in basundhara ! Whenever I called them for home delivery, they delivered the food less than in twenty minutes.",4,,147,Positive
Taste yummyyy.. that firnee is awssome.. price worthy foods.. tea/coffe should be organised.. other wise its perfect��,4,,122,Positive
jst Awesome! Osthir biriyani ^_^ I jst love it � Firni is the soo much yumm..! Again jabo!,5,,92,Positive
please add the option of a cup of tea at breakfast and afternoon till night. make sure it tastes like star kabab or hirajheel or something even better. that cup of tea would complete my cravings to have breakfast here.. thank you,4,,229,Positive
"Good for those who live in bashundhoray R/A. Fast delivery, fresh, hot and also tastes good. Keep it up guys",4,,108,Positive
Tandoori biryani is awesome...chicken makhani also good..,5,,57,Positive
Tandoori & afgani biriyani duitai onk moja lagse�☺��,5,,59,Positive
"The food tasted amazing and the portions were huge for the small price tag, the afghani biryani and the tandoori biryani is a must try! 10/10",5,,141,Positive
Place is quite beautiful but the service is not satisfactory . Food price and taste is good. The main thing is the quantity is great. One dish is enough for two.,3,,161,Positive
Actually nothing better & cheaper around. Ok for occasional hangout.,3,,68,Positive
Quality food with good interior. Keep up the good service. �,5,,62,Positive
The food was too good.....Really loved it..!!� �,5,,52,Positive
Afgani chicken biryani is awesome... beef kalo bhuna is also good...,5,,68,Positive
amazing place with fantastic taste of foods. #Chatgaya_Sera,5,,59,Positive
biriyani was too good....really loved it....will come again ☺,5,,63,Positive
Nice interior and decoration...Also the taste is quite good comparing with the price!,4,,85,Positive
it's was mind blowing love it..........,5,,39,Positive
One of the tasty foods place. I love the tandoori Biriyani. Best in Dhaka.,5,,74,Positive
Loved the Afghani chicken biryani.. ^_^ quantity was enough.. (Y) will come again... :D,5,,87,Positive
"Food is tasty, so as the Quality service, price, sitting area and cafe location...",5,,82,Positive
The Beef Akni Biriyani was Great! Definitely gonna taste it again and again!,5,,76,Positive
"Very first restaurant that hasn't disappointed me with any single item! I can't say this is the best restaurant, but I must say each of the items has been prepared with proper attention! :)",4,,189,Positive
Quality of food - 3/5 Presentation - 4/5 Authenticity/Originality of food (Srilankan Cuisine) - 2/5 Taste - 2/5 (used to be better) Price (value for food) - 1/5... Environment - 3/5 Staff - 4/5 Overall - 2.5-3/5 Food we(4) ate on 20.1.2017. Kottu Roti - very good Yellow Rice - averate Chicken red curry - not near to srilankan style cyrry which i had at srilanka. It was more like Bangla style. Beef Nugamba or something (cant remember the name) - same as chicken curry. Although a bit different but doesn't have any srilankan touch. Moju - very good. The food was really good when I went there on the 1st month of their opening.,3,,630,Positive
Very nice environment. Good to be home!!!,,TRUE,41,Positive
"For the 1st time I test Sri Lankan food and this is amazing experience. Coconut Toffee is just like haven and the smell of Butter Cake , too much good. test of Lemonade is little bit different then regular Lemonade. Fiery Wings is also good. The owner welcome us with a smile and ask abut the quality and the test of the food. and he is concern about our comfort. The staff is so well behaved ... Overall i like this place",5,,422,Positive
Peaceful ambience. Food is tasty and has great quantity. Totally will go again.,5,,79,Positive
"That was the first time for all of us. We were 3 in numbers. As heard before, we went there in quest for a bit spicy food. And they stood perfectly up to our expectations. The ambiance totally goes with the Sri Lankan theme. It was very homely and cozy. We had a great meal. Last, but not the least, the icing of the cake was.. the complimentary ice creams. I wish Taste of Lanka the very Best Wishes.",4,,401,Positive
"A real, ""authentic"" taste of Lanka. Though a bit expensive, but no compromise with taste and quality. Grilled Prawn, Devilled Chicken and Coconut Ice Cream was best! Devilled Fish was unavailable but I bet it would be the better dish if they have it available. I would like to taste the Giant Crab next time.",5,,308,Positive
Food was a bit spicy but we liked the taste and the service.. good environment to hangout with fnf � And lastly we loved the complimentary coconut ice cream ��,4,,165,Positive
A neat place with good food. The chilli crab is one of my favourite along with deviled chicken & hoppers. Crab items are often out stock though. Also the place is a little pricey & there is room for improvement in service.,4,,222,Positive
"I had the new year platter. The food was really good. But i hope you guys work on the quantity to make it worth the price. Esp. on the quantity of the rice. Other than that, it was all good.",4,,190,Positive
The best Sri Lankan restaurant I have been to outside of Sri Lanka. And the taste....... it can't get better than that. Highly recommended!!!!,5,,142,Positive
"This was my first time trying out Sri Lankan food, and what an amazing experience it was. The explosion of flavours in the Fiery Wings, the Negambo Beef, the Yellow Rice and the Devilled Chicken is how I would remember my first Sri Lankan meal. Keep it up!",5,,256,Positive
"If you want authentic Sri Lankan food, nice ambiance, 5star hospitality, hygiene and a relaxed time, this place is a must visit...love you Urmi and Nalaka and all who are part of this amazing experience....",5,,206,Positive
"The food was amazing and the staff is so well behaved! They even gave us complimentary coconut icecreams which blew our minds! Great service, definitely going back again hoping they keep it up �",4,,196,Positive
"Really liked their ambience and food. Little spicy for some who don't like it high, but all in all good place and great food.",5,,125,Positive
One of the best experience I had in any restaurant. The food was exquisite. Really loved their meals. Awesome behavior of the owner and the waiters. was hoping for the best and got it.,5,,184,Positive
Excellent food. Would highly recommend the Devil’s Beef. It’s really something exotic and you’ll surely want to kill for it. Will definitely come back on our next trip to BD.,5,,180,Positive
Very yummy food. Specially their chicken wings was awesome. My son loved it. Their hospitality and behaviour is very good. Environment 10 out of 10. Everyone should try once their lamonde. It's different and outstanding. Whoever wants to try a different taste of food they must try it. It's really a good and new experience to try something different.,5,,351,Positive
Food are awesome & Yaammyy... a cool place to have your dinner. Last but not the least the service is 10 on 10. Everybody should go and experience the Tests of Lanka �,5,,169,Positive
"Spicy food with a marvelous blend of flavors and spices. At the end, the complimentary coconut ice cream is just perfect. - Highly Recommended",5,,142,Positive
"Decent place. Go here for the hoppers [egg hopper in particular], sambals, and deviled prawn/squid. Rest are hit and miss. Coconut ice cream as dessert is a definite yes.",3,,170,Positive
"Great food, amazing hospitality. Definitely lived up to my expectations of Lankan food which I have been so lovingly fed by 'Lankan Akkis' so many times :)",5,,155,Positive
Good food,4,,9,Positive
Superb food... five star rating service... must recommend to everyone ...definitely coming back again,5,,101,Positive
"just love the food, taste nd aroma of food must be mentionable.",5,,63,Positive
Great food and taste. The hoppers and crab curry was spot on.,5,,61,Positive
One of the best restaurants I've ever visited. The food was authentic. It was like an amazing trip to Sri Lanka from here.,4,,122,Positive
"The food was really good ... love the yogard too, served as desert...",5,,69,Positive
The best coconut ice cream � Great service and great atmosphere ..,5,,68,Positive
"Best food in the town,expectation and reality matched 10 out of 10 .",5,,68,Positive
Authentic taste of Srilankan food but price is very very high.,4,,62,Positive
Awesome food with great hospitality.. all the stuff members are very friendly and helpful.. will be coming over soon!!,5,,118,Positive
Nice place & the behaviour of the staffs are really cordial.,5,,60,Positive
Its really this page... i like this page all time... i am nice things show in my eye.... ok good....,5,,100,Positive
Taste is too good. Food quality is very fresh and healthy but I think the cost is too much.,5,,91,Positive
best food place been to and the best food i ever had <3,5,,55,Positive
Quality of food - 4/10 Presentation - 4/10 Taste - 5/10 Price (value for food) - 3/10 Environment - 4/10... Staff - 8/10 Overall - 5/10,3,,135,Positive
It is a nice place and there food is too good.I really like it.,5,,63,Positive
Best hoppers I’ve had! Coconut ice cream is just amazing.,5,,59,Positive
"Food was quite delicious and they served it in a good amount. Ambience, behavior of the stuffs are really appreciable :)",5,,120,Positive
Its really gud taste of Lanka ...wll check u again for taste more,5,,65,Positive
it was excellent ! I would highly recommended ..............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................,5,,1052,Positive
It’s was the 1st time for us there.... was completely satisfied with the food.....,5,,84,Positive
Good food but test temon valo chilo na srilankar food aktu vinno lagbei tobe coconut ice cream ta testy chilo.,4,,110,Positive
"Food quality 10/10 Quantity 10/10 Drinks 10/10 Environment: excellent, just wow!! Service 10/10... Price is too much high :( 5/10",5,,129,Positive
Different flavour foods....!!! Really liked the food :-),5,,56,Positive
Yuumm foods with excellent service :) Good luck ..,5,,50,Positive
Unique experience. Welcoming staff. Definitely coming back,5,,58,Positive
The Chilli Crab was fabulous!!!Yummy � Well done!,5,,51,Positive
"Good food, Good service, Nice Place.... LOVED IT (y)",5,,52,Positive
"Traditional Sri Lankan food, delicious! Nice environment & clean too!",4,,69,Positive
Love the food! Test awesome.. enjoyed it thoroughly!,4,,52,Positive
thanks for excellent dishes and behavior ......,5,,47,Positive
mdarif,5,,6,Positive
"This was my first time trying out Sri Lankan food with my school friends, and what an amazing experience it was. The explosion of flavours in the Nigambo Beef Curry, the yellow rice and the Beef Kottu is how I would remember my first Sri Lankan meal. I am planning to take back my family to try out some of my favourite food in Taste of Lanka next week. Keep it up!",5,,365,Positive
Had one of the best experiences here with friends. The owners were so hospitable and sweet and made our day so much better! And the the food was beyond amazing. This place now holds a special place in our hearts.,5,,212,Positive
Loved it. Authentic Srilankan food finally in Dhaka.,5,,52,Positive
Coconut milk ice-cream yammmmi! I fall in love on that ^_^,3,,58,Positive
Great food. Unnecessarily pricey for the proportions served. It's just average Sri-Lankan food. Not fine dining in any ways.,3,,124,Positive
"3 of us attended for lunch. The decor was minimalist but clean. The waiters were pleasant but need proper training. As this is a new cuisine for most of us, we had to ask for recommendations. This was not voluntarily offered. Even after we advised them of our lack of knowledge about Sri Lankan food. The waiter appeared to suggest the most expensive dishes as opposed dishes that we'd like considering we were describing what we were in the mood for. Ordering the food was a chal...lenge. We ordered a set menu they had available as this would provide the most selection. We also ordered parathas, egg hoppers and a beef curry. The waiters did not make suggestions that we'd need to order this additional food but it was essential for a full meal. It took over 20 minutes for the food to arrive. Once it did, I admit it was tasty but most of it was very spicy. We were not aware of this. We can handle spice but we still would've appreciated the waiters making us aware of it. The staff mentioned 3/4 of our way through the meal that we had two drinks which came with the set menu that we'd ordered. Whether this was done to make us order more drinks or whether the waiters forgot....both are unattractive. The set menu was priced in a manner I would say appropriate but the curry was overpriced. It cost just under 4000tk for 3 of us and in all consideration, this was a tad over what we would've felt was appropriate. I hope the suggestions are considered thoughtfully. I enjoyed the food so we shall be back, inshallah.",3,,1523,Positive
"The food was fantastic ,too spicy,too yummy � I'll visit you again ��",5,,75,Positive
"The food was okay... but the service was terrible... th waiter told us tht it's going to take 20 minutes, but they served th food after 50 minutes!!!! The funniest thing is that they served the starter (chicken wings) after They served the main course... ���� Another thing is that they must rethink bout the portion of the rice they serve for 2 ppl in th platter!!!",3,,374,Positive
Tried the set meal for two. The taste was great but the service was a little bit slow.,5,,86,Positive
"Went to taste of lanka today.had lunch there with family.I really like their food.interior decoration,hospitality,clenness,taste of food is appreciable ! Wish them all the best!",4,,177,Positive
"The service was very good and the food was good too. The egg hopper, the egg rotti were just perfect along with deviled squids and the negombo beef curry. The pol sambol wasn't upto the mark though. They should add some more variety coz Sri Lanka offers a variety of dishes. Suggest to add Sri Lankan Tamil variety too especially the Jaffna style preparation which is more rich in flavor. Lovely staff and good ambience too",5,,423,Positive
Just the perfect flavor of spice I love...Service is excellent.Food serving time is perfect. All the items we ordered were freshly prepared and warm enough.,5,,156,Positive
"Tried their lankan platter...taste, quantity,service and environment were really good.",5,,86,Positive
"Amazing experience, excellent food loved it. I think the price is bit high. Over all it was wonderful.",5,,102,Positive
Authentic Srilankan cuisine! Liked the food ! �,4,,49,Positive
very tasty and yummy food.environment is also good.Had a gr8 tym there,5,,70,Positive
The food as well as their service was amazing!! The waiter that attended us was very well-behaved. We ordered the 'Iftar Thali Eka'. The food came just in time before the iftar and each and every item tasted delicious and truly authentic! However they are a bit on the pricey side.,5,,281,Positive
Best chilli crab ever! Top notch food! Seek the advise of the staff before ordering. They'll guide you!!,5,,104,Positive
The grilled prawn was indeed the best on the menu-we loved your food!,5,,69,Positive
Loved their Grilled Prawn and the Coconut Flavored Ice Cream,5,,60,Positive
"Very tasty authentic srilankan food. The price was worth the experience, however slight reduction in price or more combo offers such as platters will make it even better for repeat customers. This is a place I would visit again for sure!!",5,,238,Positive
Very good food. Enjoyed it and planning to eat again inshallah.,5,,63,Positive
"I have never been to Sri Lanka...but I love the food here!!! Very tasty and spicy, I loved every dishes I tried. Very nice welcoming staff and management.",5,,154,Positive
"Quality is what I get, everytime I visit Taste of Lanka. Authentic Srilankan cuisine, served in style truly. Did not expect it to be this addictive honestly speaking. Can't seem to get enough and the management seems to be giving it their personal touch, with a lot of live and affection. A must try for all indeed",5,,314,Positive
Congratulations to the team behind Taste of Lanka. Wonderful new addition to the Dhaka culinary scene...,5,,104,Positive
"The food is out of the world. Amazing! I never new srilankan food can be so delicious. Once you have this food, you wont feel like going anywhere else. Me and my husband still talking abt it. Must go again.",5,,206,Positive
Taste of Lanka is Very Excellent in front of Illustration. Best of luck.,5,,72,Positive
Congratulation of Taste of Lanka.,5,,33,Positive
excellent food ...........I like it. most often I go to bfc. it is near our house. I feel comfortable to travel there.,,TRUE,118,Positive
"Worlds best chicken from Dhaka 15 no,staff quater",,TRUE,49,Positive
Best fried chicken 😊 I love BFC😘😘😘,,TRUE,46,Positive
"Delicious as always but I dont like the current efar package. Th fried rice is tastless as always. But the fried chicken is as good as always. But a different combinations in eftar package is expected.....with burger, 1pcs chicken fry/2pcs fried wings, coleslaw , Pepsi and fench fries.... something like this was expected...",4,,325,Positive
Bfc means best fried chicken....it’s really best,,TRUE,50,Positive
Best fried chicken in dhaka..love it so much..perfect atmosphere too and very good serving..keep it up��,,TRUE,106,Positive
best for fried chicken ever!!!,,TRUE,30,Positive
its good but price is high.I ate here several times.chicken fry and nuggets are tasty.bfc is good for chickens...���,3,,122,Positive
"I have been going to BFC since 2002/2003. I love their chicken & super cheese burger, my friends used to fear me coz I always wanted to go BFC..haha. but last few years I am not going regular only occasionally, maybe coz there test & quality is not as before but mostly there staff behaviour is really bad sometimes. worst one was recently at there Mohammadpur outlet, I have orderd 4 pic chicken & other things, they gave me 2 Thai & 2 leg. so I asked them can I have a breast pi...c & they just rudely replied that it's there company policy that in 4 pic chicken they will give 2 leg pic & I was just socked coz first he can give a breast by changing a Thai & secondly I have going to BFC since long & was regular at Uttara Jasimuddin branch for long time & never got that kind of behaviour & most of all never heard that policy & it's been almost 15/16 years I have been going there. I will still go there maybe less & maybe not at Mohammadpur but I will go coz I still love having those chicken & just wish they would keep there quality & look after there staff.",,TRUE,1066,Positive
"Always BFC is my first and the most favorite choice. Whenever it comes to think into my mind to eat ""ok lets go to bfc"".",5,,120,Positive
Food is really good and tasty!love it.service is also good.,5,,59,Positive
Best Super Cheese Burger in the town.,4,,37,Positive
just wonderful . I love BFC.,,TRUE,28,Positive
"i am a customer of bfc since class 9, 2011. i went to the bfc shantinagar branch and still rmember my first day of enjoying a great taste of fried chicken",5,,154,Positive
"The foods are great.Specially the fried rice,the chicken,the soup,the pouding was great.It is a nice cleaned resturant.��",5,,125,Positive
wow....,5,,7,Positive
Much better than KFC..but I don't like the environment that much.. though food is awesome ..,4,,92,Positive
Food quality is undoubtedly very good but recently their taste is deteriorating.. Price is also so much reasonable...,4,,117,Positive
Awwww � taste was fabulous � And decorations was also awesome � #fried_chicken★★★,4,,93,Positive
Best fried chicken. I just love their Fried chicken. Others foods are avg.,4,,74,Positive
I can have it daily :p best chicken fry in town. :D,5,,51,Positive
Best Fried Chicken in the Dhaka City. Much better than the local KFC as their quality went downhill. Grecias BFC. :D <3,5,,119,Positive
More than good! Excellent! U can go here. Top level food!,5,,57,Positive
Best and reasonable chicken in the town............,5,,51,Positive
�টা মোটাম�টি আছে তবে �টার মান আরো বাড়াতে হবে �বং আরো বেশি ফ�রাঞ�চাইজি আরো বেশি জায়গায় দিতে হবে..,3,,244,Positive
I just love their foods... Specially the French fry & coleslaw.,5,,63,Positive
"Quick Details ID No: HM21617-1107 Price: 10-800 BDT Brand: Office File, Marketing Materials Model: Office File, Marketing Materials... Product Title: Office File, Marketing Materials prints etc",5,,193,Positive
Like it... .. ....,5,,18,Positive
আমি �গ�ল� পছন�দ করি,5,,47,Positive
yummy...............................................,5,,52,Positive
its really nice,5,,15,Positive
Bfc always awesome,5,,18,Positive
My favorite.,5,,12,Positive
Hfgjhfjjufhi,5,,12,Positive
he,5,,2,Positive
������,5,,18,Positive
Bfc r moto kau ato mojar crispy chicken bana ta parba na....BFC is the best....,5,,79,Positive
Mantap BFC saya suka,5,,20,Positive
yammi,3,,5,Positive
4,4,,1,Positive
X sebijik pon mcm kfc...,3,,24,Positive
"Have tasty, freshly cooked food by a proper chef, are value for money, have a relaxed, unhurried atmosphere, welcoming staff and friendly and knowledgeable service.",,TRUE,164,Positive
"Celebrated the 1st birthday of our daughter on 20th July at KPR. It was an awesome experience with KPR. Their overall ambience, food quality, taste and their extended cooperation & hospitality was just outstanding. We and all our guests enjoyed the party a lot. Heartfelt thanks to all the members of KPR especially to Mr. A.Rahman and Mr. Khorshed Alam.",5,,354,Positive
It’s been second time here ! foods were delicious 😋 as well as the services are perfect and very comfortable to seat altogether a recommended place for lunch even dinner though they do lot of parties in lunch always busy and close a bit early in dinner... any how if you want good foods and good services you have to consider these.. Thanks ��,4,,352,Positive
"We went to KPR Restaurant & cafe for the first time day before yesterday with full family & friends....... the food was great, freshly cooked very tasty and well presented. The waiters were attentive and service overall was very good. The restaurant looked beautiful.... Overall a good meal and great value... we will certainly be going back.",5,,342,Positive
I had visit first time in this restaurant yesterday with my family mambers and found that their food quality is not bad and atmosphere also nice. But think is that their buffet price and individual item price is not reasonable compare to other...........That's all...........,3,,275,Positive
There set menu is just awsome.... just love it and try to eat again with my family.,5,,83,Positive
There set menu is just awsome.... just love it and try to eat again with my family.,4,,83,Positive
Very good place for family dine out. And their stuffs r very nice n corporative,4,,79,Positive
Very good place for family dine out. And their stuffs r very nice n corporative,5,,79,Positive
"We meet for social gathering, its was great, specially food, environment and decor, love it!",5,,92,Positive
The taste of the food is delicious. And I just loved it.,5,,56,Positive
"The ambience, main dishes and service were good. The dessert items should be improved.",4,,86,Positive
The New Innovation On The Lovely Food ! Love will be with food & Friend !,5,,73,Positive
best buffet in dhaka city... you can bring your full family..,5,,61,Positive
"Been there for couple of times. Awesome food, nice decor and excellent service.",5,,79,Positive
Environment and food quality are good. But items are very poor.,3,,63,Positive
"Food was good except the desserts, it could be better. Interior was nice. Their behavior was nice too. Liked the restaurant.",4,,124,Positive
Was missing the taste of old authentic chinese ! it felt so good to go there. Alhamdulillah.,5,,92,Positive
"I been there once, The food is fresh and delecious awsome, environment are excellent, love it.",5,,94,Positive
Very nice decoration ... Wonderful service with tasty food .. Onk bar geyaci aro onk bar jete chai...,5,,101,Positive
"Loved it. Cozy environment, good food, good service",5,,51,Positive
"Breathtaking, formidable & fearsome environment. I have been fanned once I entered in KPR Restaurant & Cafe. Simply Love it .",5,,125,Positive
"Its nice place to dine and spend time, love to come back",5,,56,Positive
"lovely Environment ,,, so good food wishing all the best ................",5,,73,Positive
"nice place & good food, well parking, well service.",5,,51,Positive
"Ofcourse good service,delicious food&good manner also beautiful dacoration.",5,,75,Positive
"good food, nice interior, well service, good parking.",5,,53,Positive
"good taste , but also need improvement <3 i i like the taste",5,,60,Positive
Its nice environment and well decor love to come again,5,,54,Positive
"Nice dacoration, well food, excellent service, good parking....",5,,63,Positive
"Awesome decoration,good behaviour ,delicious food ,nice environment",4,,67,Positive
"Nice and wonderful decoration and interior, foods are aswome!!!",5,,63,Positive
I loved the resturant. Their lunch buffet was excellent.,5,,56,Positive
Awesome foods���Everyone should try it.�����,5,,60,Positive
GOOD TASTY FOOD. EXCELLENT COZY ENVIRONMENT. BIT PRICY BUT OK.,4,,62,Positive
"আজ KPR Restaurant & Cafe তে বাফেট লাঞ�চ করলাম।The food quality was excellent...I really loved it....Besides,,The environment was very neat and clean....Also their stuffs behaviour was really very good and they are very helpful.....So,I'm very very happy....যাই হোক,KPR Restaurant & Cafe �র জন�য অনেক অনেক শ�ভ কামনা রইলো।",5,,422,Positive
আজ KPR restaurant visit করলাম।খ�বি ভলো লেগেছে পরিবেশ।food quality ভালো লেগেছে।যেটা না বললেই না চমৎকার ব�যবহার ওনাদের।আরও যেতে চাই KPR Restaurant.অনেক good wishes KPR �র জন�য।,5,,356,Positive
"Nice Environment with delicious food item. Asian Rice bowl taste was awesome at 130-140 taka, it's really joss.",,TRUE,111,Positive
Food 🥘 was awesome like to try more,,TRUE,38,Positive
Had an amazing afternoon there yesterday. The food was really awesome to treat your tastebud. And their service was nice n quick. Worthy visiting.,,TRUE,146,Positive
Nice environment with delicious there food tasty.. overall everything was perfect,,TRUE,81,Positive
The mouth watering dishes is undoubtedly not only Enjoying but also Mind-blowing . This place is state of the art in nowadays cause its well decorated set it apart from other restaurants .Stunning Beauty and so on.This place helps to cut off work stress & this is a good way to get retain further energy .,5,,305,Positive
"Food quality, serve, decoration is so good & very well customer service... nice place & calm environment.. perfect place for quality time spend.. just love this restaurant...",,TRUE,174,Positive
Enjoyed the gold platter. Quantity was enough and taste was above average but one thing need to say that shwarma was not good enough. But browny and ice cream was so delicious but not enough for two person. Staffs' behaviour as friendly enough but the environment was not that much Porsche.,4,,290,Positive
"nice place,food quality was good & the price is reasonable too",,TRUE,62,Positive
"Went there last week. Ordered 2 set menu ,one small pizza,and naga pasta!!! They were mouth watering! The service,place,food are so good.",5,,137,Positive
"After seeing review today I ordered new silver platter and their ENE special buy one get one pasta #pasta- less chess, less spicy 7/10 #wings - 8/10 #sharma #burger - worst food I have ever eat. kinda smell fish oil 4/10 #nachos #pizza I found taste on these two items 9/10",,TRUE,273,Positive
"The food is totally good. Many foods within a very short budget. Many tastes into one single platter. To be honest, I'm going to a regular customer",5,,147,Positive
nice place to go with friends.,,TRUE,30,Positive
loved the ice cream....it is so tasty��� price ta ektu kom hoile aroo happy hoitam...whatever i love that....so i have given 5 star�,5,,140,Positive
Awsome food platters and very good service.,5,,43,Positive
I have been here multiple times. I really like there behavior. It's always clean. About food quality it's good. But Please upgrade the Burgers quality.,5,,151,Positive
"their food is very good. actually when i went to eat pizza i always think maybe i cant eat, may be the cheese will be hard or the worse. but their pizza is vary good. i will suggest everyone to go their to test the pizza...",4,,223,Positive
Lovely place with the lovely food. Price is reasonable. Must recommended place. Love Eat & Enjoy.,5,,97,Positive
"Just loved it. We ordered the gold platter , . The amount was more than enough for us. The taste was amazing but swarma was not so good. The service and behavior of the staffs was polite and cordial. In a word excellent food",5,,224,Positive
i like and need it i love this,,TRUE,30,Positive
Food : Silver platter was delicious and way more plenty (2 people could not finish ) Service was fast . Behavior of staffs were good . I loved the place !,5,,154,Positive
"গতকাল গিয়েছিলাম, পিজ�জার অফারটা দেখে,অামি অাসলে পিজ�জা লাইক করি না বললেই চলে তারপরও তার জন�য যাওয়া। But then.... pizza was delicious, tasty, satisfactory, service was also good, like decoration of whole room. behaviour is also excellent.",,TRUE,398,Positive
"Food was good, although I ordered their ongoing buy one get one offer. Specially I loved their decoration & customer service. Staffs were polite & well behaved.",5,,160,Positive
This restaurant is just amazing and the food quality is great as well!! Great place to bring friends and family to eat. everything is just awesome!!,5,,148,Positive
It was a great place for friends & family get to gather..... pizza ta best chilo. Bt I think pasta ta r o valo uchit chilo. Welcome drinks ar flavar ta r o refreshment hola valo hoi. Sob milai place ta amadar sobar e ank valo lagacha & pizza sotti e kub tasty chilo,4,,265,Positive
good,4,,4,Positive
Alhumdulliah the food and service is good but I think they to focus on their pasta item.otherwise the place and food and their behave MasaAllah too good.price is okk for student.,4,,178,Positive
Eat & Enjoy food quality was so good. their Greetings soft drinks was so good. Really love their service and food quality.,5,,122,Positive
Food was awesome.... ice cream.. that was so yummy ;) their service and behaviour.. its really calm nd good ^_^ I love this place <3,3,,132,Positive
Awesome iftar platter...,5,,24,Positive
its very nc test i loved it,5,,27,Positive
You guys should definitely look for a place near dhanmondi. Its not everyday that I go to Khilgaon. Book me as your permanent customer in Dhanmondi branch.,5,,155,Positive
it was too good..I liked it very much..the price was reasonable nd the taste was also good....their behavior is too good...over all I will give them 9/10,4,,153,Positive
Really nice place here. High standers foods and reasonable price. Will defenetively come back. Great customer service. Well done!,5,,129,Positive
I just loved their food.The platters here are just amazing and food quality is great as well.Service really really good.,4,,120,Positive
I oordered a beef cheese burger... it was good....,4,,50,Positive
really love the food and service also...keep going...,5,,53,Positive
Ajk frndr k niye pizza khete giyechilm � tader pizza delicious chilo onk � r tader service r behaviour jst awesome � love da place & love their pizza �,5,,159,Positive
Food nice,5,,9,Positive
Nice place for hangouts with FnF .. � Service was excellent � The Gold platter was just awesome taste � without shaorma �,4,,129,Positive
"Nice but not sufficient healthy. When last time I was gone ,I got a stone in my favorite dish.",3,,94,Positive
quality good,4,,12,Positive
Just love it.their service is really good.keep it up. :-),5,,57,Positive
"khabar ok but apnder sauce dete ki prblm vai! 1spoone sauce den, tarpor bar bar chaia ante hoy! sauce koto ber chawa jay? ber ber 1spoon kore decchen. onk berokto hoice. sauce bachano ak kokha r customers der birokto kora ak kotha. apnder ai sauce policy te amra birokto.....",3,,275,Positive
overall its really nice :) waiter behaviour very friendly and polite.good hospitality. and food taste was yummmm indeed <3,4,,122,Positive
"This place is freakin awesome. Food,taste,environment,behaviour everything is perfect to chill",4,,94,Positive
Really like it(specially Silver Platter u can try dis.it's cheap& gd.).i'm satisfied.prices r reasonable.& customer service is too good.,4,,136,Positive
"Ambiance, behavior, food everything's just praiseworthy.... :) �",5,,66,Positive
