Review Text,Review,Recommends,Review Length,Review Type
"First of all they are not worthy enough to give even one star but since this is the minimum rating, I am giving one. Their delivery is very time consuming and on top of that they more or less forced us to take their stuffed crust which is of BDT 295. They have thin crush which they don't charge extra money for but that was not available. So it clearly proves that they are taking extra money for their so called stuffed crust forcefully! Now a days customers are willing to spend extra money on good food so you don't have to steal it from us showing lame excuses. If that is your business strategy then I suggest you to develop your business skills along with your pizza taste! They wrote BDT 600++ for their medium sized pizza but they took 990 instead because of stuffed crust which is so not worth the money!",1,,814,Negative
Worst Sphaghetti I ever had in my life...n amount was not even enough for one person � never going there(uttara branch) again -_-,2,,131,Negative
W.t.f. pizza in s..ked me �����i really wanna ��,1,,62,Negative
one of the worst place to dine in & pizza's are worthless to eat as well,1,,72,Negative
Unprofessional behaviour. Average taste . Had a very bad experience today.,1,,74,Negative
"হ�যালো...! গতকাল বন�ধ�দের নিয়ে #গ�লশান ০১ �র ""পিৎজা ইন""� গেলাম। তবে মজার বিষয় হচ�ছে বাহিরে যতটা গরম আবহাওয়া তার থেকে বেশী গরম পিৎজা ইন �র ভিতরে। গ�লশানের মতো জায়গায় �ই রকম পরিবেশ সত�যি বলতে গেলে আশা করা যায় না। গত ১.৫ মাসে ৩ বার পিৎজা ইন � গিয়েছি । প�রতিবারই তাদের �ই রকম সমস�যা ছিল। আপনাদের AC সমস�যা সমাধান করে পত�রিকায় বিজ�ঞাপন দিয়ে দিবেন তখনই বন�ধ�দের নিয়ে আসবো",2,,921,Negative
i had my worst burger at pizza inn in that price ... never order any burger at pizza inn ... if u want to waste ur money then order burger ..,1,,141,Negative
Please maintain your quality. Don't forget that your a brand.please maintain lalbag branch pizza quality.��,1,,111,Negative
"Caught in another false marketing. Menu said, LOTS OF MOZZARELLA CHEESE. but found it just in almost less than regular amount. undercook, oily and quality doesn't reflect the price. Bigly disappointed. :'(",1,,205,Negative
Third class restaurant!! Food quality 0000000. Wst of money,1,,59,Negative
pizza was just too much worst...we had chicken fajita...,2,,56,Negative
"Pasta chicken was so bad , just disgusting, a little bowl pasta price 400+ � fully waste of money.",1,,100,Negative
"today I ordered a home delivery 1 small cheese pizza and 1 medium beef pepperoni from pizza inn (dhanmondi). The pizza came exactly cold, the cheese small size is actually a baby size pizza, no cheese at all, literally no cheese. The beef pepperoni is so salty that u have to throw it out after one bite. The breads are hard like rock. The delivery does not have any sauce, chili flex or anything. In one word it was DISGUSTING..... If I could I would give 0 to them",1,,466,Negative
"Worst ever service, thick bread with poor topings (they call this a pizza). We visited the Police Plaza outlet. It was our worst experience. We kept them calling with empty plates with huge appetite (we were fasting) and they didn't ever bother to come. The waiters were so mannerless! I won't recommend the place and not going there ever again.",1,,345,Negative
"Service was really poor, in the unlimited pizza offer, there was not sufficient pizzas and servers. Had to wait a long after 1 slice was finished. Everytime!",1,,157,Negative
Worst Pizza experience in mirpur 1 ( Sony hall_1st Floor )..ever i eat,1,,70,Negative
Service is not good and waiters gula beyadop. Mukhe mukhe torko korte pare bhaloi. Pizza Guy theke manners shikhe ashar try korben.,1,,131,Negative
"Poor service, poor environment at the Banani branch & pizza quality is too depressing. There's no meat in the pizzas & drinks r full of water mixed 😑😑😑",1,,160,Negative
Cheap quality Bad service Such a waste of money!!!,1,,50,Negative
"Table change kore choto jaygay dise, and jutar gondho... Onek gondho dur gondho",1,,79,Negative
ATO JUTAR GONDHO KEN.THERE IS JUTAR GONDHO.THE GOND,1,,51,Negative
Worst pizza ever... Don't go for any buy 1 and get 1 offer.. �,1,,64,Negative
purai dhandabazi korte bosche ara. pizzar taste akdom valo na. atleast amar kache valo lage nay.,1,,96,Negative
Very high price of every item. Pizza is very small in size compared to value,1,,76,Negative
I went to pizza in with two of my foreigner friends cause they wanted to try good pizza. But in pizza inn Dhanmondi they served us pizza with very thick crust and very thin layer of cheese. Chicken pieces were superficially given on top of that. I felt so insulted in front of my guests. They left the place with an impression that Bangladesh doesn't have any good pizza place. Really disappointed,1,,397,Negative
"With previous several times good experiences yesterday I went to police plaza concord brach at around 2:30 pm & wanted to place order their ""buy 1 medium pizza, get 1 free"" offer. But they denied to take order saying it will need more than 1 and a half hour (which will exceed the offer time), as they don't have dough of medium size. it is only the large size that I can order!! I never expected this kind of disgusting trick from such a reputed place!",1,,453,Negative
Very very poor amount of ingredints in pizza mainly the amount of cheese.totally worthless.,1,,91,Negative
"Ordered through their online home delivery system at 01:13 p.m. and received the food at 03:15 pm. but they said it would be delivered by 02:30 p.m. When I called at 02:30 p.m. to ask about the order they informed me that the ordered had not been placed due to a server error, although I had already talked to them before that and they informed nothing then. When we asked for a discount for the horrible service, they said they would give a discount but the delivery man asked for the whole bill. Pizza was ok but will not be ordering again...at least not online. If you cannot keep up your own servers then you should make deals with third-parties like hungrynaki.",1,,666,Negative
Poor poor poor mayn. The taste was like �. And also with a big rate of price.,1,,79,Negative
This the most hazardous childish disappointing packaging I've ever seen my life ... Seriously you need upgrade your packageing .. Otherwise this will turn into serious Complan & I'll be first one to report,2,,205,Negative
"First of all if i start talking about the pizza, it was almost tasteless. I ordered one of their large pizzas, and due to a running offer i got one for free. If they cannot provide good quality pizza in an offer, why do they even give such offers! Again, totally disappointed with their slow service. The waiters are not even trained well. Whenever i wanted a tissue or a drinks, they started calling each other to serve me taking 5/10 mins just to come and talk. Never going back.",1,,481,Negative
"Poor service. Average quality of pizza, at best they can manage. Unbelievably slow. Ordered three items and it took them one and half hour to serve it. Don't even place tissue on the table: went there with 3 people. And they place just four tissues under forks and knives. and that's it. You want more tissue, they'll listen and will be gone. Ultimately, you have to fetch them yourselves. Paid for about 4k Tk, all of which feels completely wasted on nothing.",1,,460,Negative
"Mirpur Branch: Ill behaved waiters! Dont know the simple COURTESY to behave with customers. Whenever i complained it, the manager tried to cover it. LOL. Please take necesary trainings for all your staffs. Never recommend it. You can be one of those customers facing disrespect.",1,,278,Negative
"Worst pizza ever tasted. Ordered pizza with sausage crust. They gave it wrong. When complained, they replied saying they got technical issues (which was a very lame excuse). They used local cheese instead of Mozzarella. Made a chaos during providing the bill too. Overall I would have given a negative 5 if there was an option. All I can say is, train your waiters first before starting an outlet.",1,,397,Negative
মিরপ�র ১ নম�বরে ফোনে অর�ডার দিলাম Pizza inn Special (premier pizza) Large (13in)। (অর�ডার নং - ১৭৪) ডেলিভারী দিল ৮ ইঞ�চি হার�টশেপের চরম অখ�যাদ�য পিজা। শ�ধ�মাত�র পিজার বিল হল - ১৫২৫ টাকা। ফেসব�কে দেখলাম আজ �ই মাপের হার�টশেপ পিজা+ ২ পিস গার�লিক ব�রেড + ৬ পিস বারবিকিউ চিকেন + ২ সফট ড�রিংস = ১০০০ টাকা। আমার কাছ থেকে শ�ধ� পিজার দাম নিলেন ১৫২৫ টাকা। মাম� বানাইলেন আমারে ?,1,,849,Negative
"Whenever we crave for pizza 'pizza inn' just pop into our mind. But this time it went horribly wrong. After having their pizza my wife vomit 2 to 3 times. I was feeling sick too. Another thing to save the time for making pizza quick they just put cheese and toppings on their ready made crust. Then they put it in the oven . Done in 5mins may be less than that. I'm not lying . Still have couple of slices left in my fridge. Plz guys instead of bringing more branch , bring some quality. And for me adios 'Pizza inn'. From Uttara - a never coming back customer.",1,,561,Negative
"I don't know why they need to swallow something they cannot digest! Had a horrible experience today. হাফ প�যান�টের উপর জাংিয়া পরলেই স�পারম�যান হওয়া যায় না। if you want to portray yourself as an international brand, start acting like one. I called the central call center seeking phone number for Dhanmondi, they said they do order management centrally and my order will be ready for pick up 20 minutes later. Guess what? Yes, 20 minutes later Dhanmondi did not even start making... my order. Congratulations, you managed to send a customer to Pizza Inn.",2,,641,Negative
Worst experience ever... if you can't serve your own menu items then you should close the outlet of uttara.. and stuff was like please get out... just because gas problem in uttara they can't even serve frnchfries... also they can't make coldbeverage items.. funny.. btw cant explain the test of the pizza.. crust is like toast... so please if you can't maintain your standard then stop making foolish people.,1,,409,Negative
Very bad pizza. Don't waste your money or time....,1,,50,Negative
Bad Quality. Low amount of cheese which is not tasty.,1,,53,Negative
"worst pizzas I have ever tasted!! no flavour no cheese!! crust is like ""paoruti"" and topping?? omg!! you put 2 pieces of chicken and a single piece of onion ring! thank you so much for your kindness! shittiest pizza in the world! disgusting! If I could I would rate it (-1000000000000000)",1,,288,Negative
"I ordered 2 medium pizza , 1 garlic bread 2 mushroom for home. When I recieved it was packed. They said everything is ok. I came back home and 1 spicy mushroom was missing. Not acceptable at all. Not recommending mirpur outlet.",1,,227,Negative
"I liked the ultra thin crusted pizzas...but it seems the chefs often forget to season the pizzas properly. We went yesterday to enjoy the BOGO offer at Gulshan branch, pizzas were good but we had to add seasoning to make the taste perfect, the pizzas were under seasoned. Please ask your Chefs to check the seasoning while they make the products or before serving, I do believe it will make your products more tastier. Service and environment were nice, though the server never came to follow up at all. It was my first visit, I would like to request you to train your servers on how to follow up with customers as well, it creates good impression about the brand, isn't it? Thanks",2,,681,Negative
The ever worst restaurant i have seen in my hole life...worst service....everything is worst...,1,,95,Negative
I went to the Banani outlet of Pizza Inn Bangladesh today.... Got disappointed after tasting the pizza :( . Expected more tasteful pizza ... According price it was not as good as I expected .,1,,191,Negative
"Worst service, worst food.. don't want to go secon tym..",1,,56,Negative
"their Bar-B-Q pizza is totally test less and they don't serve pizza at the equal size... I remember their medium size pizza within 9""-10"" and small size pizza only 3""-3.5"" :o disgusting experience everytime >:O",1,,210,Negative
"অফার দেয়ার কারনেই হোক আর যে কারনেই হোক, পিজ�জার কোয়ালিটি ভালো ছিল না। মনে হয়েছে লবন কম। চিজ �র মান নিম�নমানের। ছবিতে যেমন দেখায়, তেমন ম�যাটেরিয়াল দেয় না। ডেলিভারি করতে অনেক সময় নেয়। �ক কথায় জঘন�য।",2,,508,Negative
"Pizza quality degraded. Better quality pizza you will find in Taltola, Khilgaon Chowdhury etc places. Not value for money.",2,,122,Negative
"dear pizza inn maintain the standard when you give such offer. if you cant afford it then please dont give such promotional offer.people came to enjoy pizaa not to waste money on bread and cheese -_-. went to pizza inn and ordered chicken bbq special pizza large and got a free large pizza as well. but the quality is too low. 80% of the pizza was bread,crust was hard like toast and cheese quality OMG it feels like rubber after 5 minutes. first and last visit to pizza inn. recommending people not to go during offer time. dont know about the quality in regular time.",1,,569,Negative
Pizza inn shouldn't introduce such offer where they cant maintain the minimum standard. This has been my favourite pizza shop in town always even in such offer time. This time i heard so many bad comments from friends but with my previous experience I ignored to believe them and here i am today with utter disappointments. I believe even my maid can made better pizza than this. Most surprisingly the guy serving the pizza doesn't even know which flavor they are serving. I guess this is the last time i am visiting pizza inn.,1,,527,Negative
"Pizza Inn had always been a top choice for me in terms of ordering pizza at home. They had always been very cooperative till today. I ordered from the Crazy offer for me and my friends and what I got to hear was they had only 2 delivery man and both of them were out. So they can't. With such minimum manpower, it's not possible to offer good service. If it's not possible for them to serve their customers in spite of having so much busy schedule, they should reconsider their home delivery service then.",2,,505,Negative
"I went to your Uttara outlet to avail the ""FNF Offer"" today around 09:00PM. Before going there, i checked your website and decided to order One Roasted Garlic Chicken Pizza Large & One Deep Dish Pizza Large. When I was ordering Roasted Garlic Chicken Pizza Large, the waiter told me that there is no such Pizza of Pizza Inn named Roasted Garlic Chicken Pizza Large. When I told him that I have checked your website, he replied it can't be there. After that when I told him about t...he Deep Dish Pizza, he replied it is not included in the Offer. He also told me ""Deep Dish Pizza is very EXPENSIVE. It will cost around TK.1800."" Now my questions are: 1. If there is no such Pizza of Pizza Inn named Roasted Garlic Chicken Pizza Large, then why you are displaying in your website? 2. If I have checked your website, then I am certain about the prices of the Products. Do you tell your customers that ""Sir, this Pizza is expensive. Don't take this one? Later I ordered BBQ Chicken Classic Large & Meaty Max Pizza Large. This is not the first time I am getting this kind of customer service from your Uttara Branch. Several months back, I experienced this kind of unprofessional customer service. But I ignored that time, because I get better service in your Banani & Gulshan Branch. You simply can't run your business with this kind of unprofessional team. One will not surely pay for getting this kind of shitty service.",1,,1419,Negative
Stupidest service at your Uttara outlet. your staff doesn't have any clue of your online offers. They first said Pizzainn does not have any pizza called Roasted garlic chicken pizza. Then i ordered deep dish pizza - Hear this how idiotic a staff can be - Your staff told me deep dish pizza is costly. I told that moron cost is my call not his. then he said deep dish pizza is not part of offer. This is my last time at PIZZAIN. PATHETIC,1,,436,Negative
"Came today for the first time here with loads of expectations. I had today one chicken tandoori pizza, one french fries, chicken drumsticks and one apple juice. The pizza was so oily and loaded with cheese and for that reason, i didn't like that. I couldn't find the exact taste of pizza because all i could find was the taste of cheese and cheese. So i didn't like the pizza at all. The french fries was good btw. But the drumsticks was so tasteless that i couldn't eat them all.... They were loaded with so much masalas that i couldn't find the actual taste of it also. I didn't like that one also. Lastly comes the apple juice. I couldn't understand whether it was apple juice or not. Because bad smell was coming from that juice. So i didn't have that one also. Not going to come here anymore. Waste of money!!!!! Another thing, the waiters which are serving don't know which food is available for the day. They have to ask their superior all the time. Isn't it annoying?",1,,975,Negative
"I went there with high expectations but my god wish I knew what was waiting for me. The price was exceedingly high but food quality was rather poor, taste was cliched. I went there with few of my relatives & it was a total embarassment for me. Most horrible part was, all of us had food poisoning.",1,,297,Negative
"Very Poor Service. Out of 12 slices I had yesterday,I could only have 3 flavors. And waited for more but they said it will take 15-20 mins more. Being pissed off I left",1,,168,Negative
Poor sitting arrangement. They treat customers as beggers.,1,,58,Negative
Worst Seating Arrangement in Unlimited Pizza Offer in this Ramadan.,1,,67,Negative
900 taka per person is quiet expensive. Must deliver soup items.,1,,64,Negative
Poorest service ever! Went there yesterday for iftar and their service was terrible taste and quality of pizza was disgusting! I always loved pizzas from pizza inn but after yesterday their awful service made me hating this place so much. Don't go there for unlimited pizza offer! Service 1/10 Taste 2/10,1,,304,Negative
Worst place ever for having pizzas. The core reason is because of their poor service,1,,84,Negative
"Pizza inn is my 2nd favorite place for pizzas. I always loved their pizza and behavior. But today I was very disappointed tasting their pizzas. I found it very dry and not up to the mark. I never thought they would decrease their level of taste and quality . I ordered their recent offer buy one medium pizza get one for free. But I was very disappointed tasting cause I took the same offer last week but that was up to the level but today alas, it's nowhere near the taste. ... I told the waitress that today's pizza don't taste well she remained silent without any apology or question. This is surely not the pizza inn it used to be.",2,,635,Negative
"Too much poor service that's why went out from your restaurant without taking food. Today I went there with my friend and wait for 10 minutes but nobody gives us the menu than called for menu 3times, after getting the menu and take the decision about pizza we called several times for service so loudly and I person came and went away in the middle of my question. I called again and tell them to clean the table we want to sit and replied it will take time. All the service man gathering and chatting without giving service. This is my first experience with worst service and this is the first time I went out from a restaurant without testing food.",1,,650,Negative
"Worst experience ever & what to say about their customers service....!! We ordered two pizza, one came after half an hour and another one came after one and half our. The taste was aweful. Really disgusting. Never ever will go there again",1,,238,Negative
awful experience !! dishonesty overloaded with cheater :(,1,,57,Negative
Bad behaviour.. !! They should learn how treat with customers. Disappointing..never go there again.,1,,99,Negative
"doesn't know how to treat their customers. customers may not always be right, but you should treat them as if they are!",1,,119,Negative
Purai faltu... Atto jogghonno pizza....,1,,39,Negative
"Was ur loyal customer ...from now im subtract from the pizza inn....u guyes r ,,,,,could not mention actually. ...i like ur pizza but hate ur services even thiugh i also ur regular customer ...and now u guys r so dishonest about selfie contest...dont know what basis u select participants? and if not influence like or comments than what purpose u select them...very sad!! poor #Pizza Inn :(",1,,391,Negative
"They r dishonest!! they just do their business by being fraud nd making cheats!! When u r dishonest, why u all author a event like SELFIE CONTEST?!!!!",1,,150,Negative
"�মন বাজে অভিজ�ঞতা জীবনেও হয়নি। THEY R TOTALLY FRAUD..... BEST TO AVOID THEM, Don't waste Ur valuable money & Timee on them. Shame!!!!!!",1,,185,Negative
"Awful experience, I ordered tandoori chicken pizza and got something else in home delivery. I very carefully mentioned not to put onions on my pizza since I am ALLERGIC but it was filled with onions. When I called back they stopped picking up because they realized they screwed up the freaking order completely.",1,,311,Negative
"Worst food, services and price ever. Never ever will go there.. Waste of time and money.",1,,88,Negative
"VAT চোর , পাবলিক রে আর কতো বোকা বানিয়ে নিজের পকেট ভারি করবেন ?",1,,150,Negative
I cold drinks without ice cost 70.. r you guys kidding us??? Worst pizza ever -_-,1,,81,Negative
very bad service nd taste....absolutely worst pizza ever..never ordering from here again.. treat dite jaye amar takar shathe man ijjot o shb gese..,1,,147,Negative
"Pizza was good.but which I didn't like is your banani branch's waiters,they are very slow and rude and therefore I will never go back to pizza inn again.",1,,153,Negative
I ordered 2 portion of Lasagna today at around 5:15pm to be delivered at my home at Banani Rd4. It was delivered without the Garlic Breads! The menu in there photo album supports my claim....,1,,191,Negative
Pura baje.... ar cheye red chicken ar tai valo...,1,,49,Negative
Come to dhanmondi....,2,,21,Negative
Awful a total rip off.unlimited pizzas with very limited service . had to wait almost 15 mins per slice...,1,,106,Negative
"Coke ar sathe vat add kore icha moto price nia bondho koren.studentra jay,tader kotha mathay rakha uchit..",1,,106,Negative
"Cloud Flame !! One of my brother suggested me that if you want to celebrate any type of program you will go ""Cloud Flame"". sound interesting"".... So I went there for a booking. All after done I asked them ""ami kichu advance kore jabo"" Cloud Flame: No need sir. So today at 1pm I called them to check is everything all right..?? Cloud flame asked me for what Sir.... I just literally shocked.. Ami bollam j amer akta booking chelo. tara bollo sorry sir place ta hocche for 20 person.So aita booked hoiye geche. then ami bollam :::: ami tohh bolsi j advance kichu diye jai bt tara bolse lagbe nahhh.... ""So asked them what should I do"" tara amk bole ""we are sorry sir"" I was silent and leave this place. Even though I call Mr. Sami the owner of ""Cloud Flame"" He has no manner at all.amk bole apner program ta front side a koren I mean the ""crowd place"".......ami bollam crowd place choose korle ""Ramna Park"" choose kortam. ""Cloud Flame"" they never think about the"" customer satisfaction"" They think about there business profit.",1,,1025,Negative
I used to be your regular customer. Ami amar friends and family der o always suggest kortam apanader cafe. But ajke j service paisi er por ar konodinn jawar icha chole gese amar. Ar konodin jete chai na and kaoke suggest o korte chai na. Apnara ifter platter er name ki j faltu khabar serve kortesen bolar baire. Service shei level er baje. Akta kichu bole pawa jay na. Even sorry o bole nai. Watermelon jucie er jaigay dise colour ar sugar dewa pani kono flavor nai. Apnara jeta pic disen sheta if serve nai eii korte paren picture e den keno? Ar seat arrangement eroo baje obostha . Taka pay kore ei environment e emon service er kono cafe te ar jawa icha chole gese. Thanks a lot. Apnara akta loyal customer haraysen :),1,,722,Negative
"Worst restaurant I have ever experienced! If I asked to review every food in one then it would be ""joghonno"" I really don't know how they run their business!",1,,157,Negative
Atooo baje atoo irresponsible ami amar life eo dekhiii naii ifter er jnno 2din age thke booked koreee rakhciii... like srsly she amk iftr er 40min ageo phn dya bllo j mam apnara ashchen?? ami hae ow bllm.. giyee dekhii tara jody bole Mam amdr mistake hya gse.. apndr jaygay onndr boshaya felciii.. srsly?? ata tdr mistake.. not amadr.. amDr ifter er 15min age bole j mam sorry.. tara just akhn na.. at 1rst thkaiii. amii booked korcii 30 trkh er jnno.. tara amk 29trkh phn dya jhariii.. ata tdr 1rst mistake ar ajk 2nd.. Seriously FAltUuuu bodmaiSh cloud flame juStttt rubbish.. taDr behaviour... amdr bole chalakir shthe manager kitchen room e chole jay... seriously oreee mon j ki chacchiiiloooo...,1,,700,Negative
it's food is low quality,,FALSE,24,Negative
"Worst service ever... The attitude of the waiters are as like they are serving us in free of cost. And the food quality was so baad....less salt,burned chicken...totally tasteless.",1,,180,Negative
Very Bad Service. Food was not tasty at all except Pasta. Drinks were horrible! Very disappointed with their management. I will never go there again.,1,,149,Negative
"Worst service, worst waiters, worst food, worst manager & worst experience. Totally hell....",1,,92,Negative
The food was awful... Seating arrangments were too conjusted... I really really hated it,1,,88,Negative
নিম�নমাত�রার পরিবেশ(ই�দ�রের দৌড়া দৌড়িও দেখতে পারেন সৌভাগ�য থাকলে :P ) সাথে সার�ভিসও যথাযথ নয় বিলিং রিসিপ�ট তৈরিতেও ভ�ল করেছিল আর খাবার ভাল যে তাও না �ক কথায় টাকা ফালানো,1,,431,Negative
"আপনারা যদি ব�কিং দেয়ার পরেও মান�ষকে জায়গা দিতে না পারেন তাহলে ব�কিং নেন কেনো? দ�প�রে ব�কিং দেয়ার টাইমে ওকে করলেন। ৫টার দিকে গেলাম ২টেবিল নিয়ে বসলাম আপনারা কিছ� বললেন না। ৬টার দিকে বললেন �কটা টেবিল ছেড়ে দিতে হবে �কটা টেবিলে বসতে হবে(আমরা ১০জন ছিলাম, আর টেবিলগ�লা ছয়জনের)। কিভাবে দশজন লোক ছয়জনের জায়গায় বসবে? আপনাদের ওয়েটারও �টা �ক�সপ�লেইন করতে গিয়ে হেসে দিসে কারণ কোনোভাবেই সেখানে দশজন লোক বসা সম�ভব না। �রপরেও আপনাদের �ত সমস�যা আপনারা আমরা যাওয়ার সাথে সাথে কেনো বললেন না সমস�যার কথা? জানালেন ছয়টার পরে, যেখানে ইফতারই হয় ৬ঃ৪৫ �র দিকে? যাই হোক, ফেসব�কে রেটিং নেগেটিভ নাম�বারে করা যায়না। ভালো থাকবেন।",1,,1549,Negative
Not satisfied at all,2,,20,Negative
eto baje khabar kokhn o khai nai...purai faltu,1,,46,Negative
"So much mismanagement...they r not even capable of running a restaurant.... . 7.30pm over hobar por o restaurant ER manushjon khabar pay ni... . I repeat,it was 7.30pm..n we were not served ifter..ajan dise taw janay nai....we had to come out without having ifter...n in stead of saying sorry,the waiters were laughing.... seriously... -___- Place: Cloud Flame Service: -10000000/10 Taste: we were not that much fortunate to taste their platter... Suggestion:never ever go there...spend ur money at good place",1,,509,Negative
Service is very slow and poor which is beyond minimum acceptable lebel.,1,,71,Negative
Found worst service ever I had... they have to be update... need trained waiter...,1,,82,Negative
Worst service and worst food quality specially pizza..�,2,,57,Negative
"I took BBQ meal, chicken was good but rice quantity was so less. Need to improve",1,,80,Negative
"We went for the buy one get one offer!! They said- the offer is only for large bowl when we asked for regular bowl.(the offer was for regular bowl too..they tricked us).this is how you run your business??!!! Really disappointing!! Earning money by deceiving your customer,too bad..the pasta was not up to the mark however. Overall,it was really bad.never going there!!!",2,,369,Negative
"I odered ur ""pizza barsa"" today. It was home - delivery nd buy 1 get one offer. I'm sorry to say but im much disappointed. Cheese nd toppings were really poor. Feels like having a bread with a bit cheese nd some chunk of chicken which u can hrdly found. Please try to put some more attention to ur food rather then offers. Thanku.",2,,330,Negative
Me and my friend ordered Chicken cheese blast burger..according to name there wasn’t enough cheese..there were green spots in both of the bun..oil was coming out from the burger in every bite..according to price it wasn’t fair at all..,1,,239,Negative
"Service poor .. I wait 1 hour for 12"" pizza.. taste not so good .. Overall 1�",1,,79,Negative
Poor service.,1,,13,Negative
Worst experience ever. Need to change the chef asap.,1,,52,Negative
Worst experience ever ��� Atto faltu service!!! khilgao elakay ato faltu obstha kokhono dekhi nai.. table vanga vanga rong nosto hoa... AC theke pani pore sit vije jacche... shob kisu chawa lge...even pasta pizza serve kore jay without spoon � 10 min dhore dakar por spoon diye gese! tao spoon boltesi bujhe na � ha kore chilo pore chamoch bolse r gese ante!!!!! r khabarer test o joghonno..pasta to rekhe e uthe ashci.. kno ingredients nai only jhol r pasta!!!,1,,471,Negative
Went There Today At 4:20pm For The Buy One Get One Pizza.Asked Them If The Offer Is Still On They Looked At There Hand Watch (Offer Valid Till 5pm) And Said Yes Sir.I Was About To Make The Order And Suddenly He Said Sorry Sir We Can't Take Your Order Cause There's No Electricity. Huh Seriously? -_- Good Luck To You Guys �,1,,325,Negative
"They still didn't manage sufficient electricity supply when there is power failure. Tried the set A, they couldn't even serve sub and chicken fry. Had to wait till the power came. The pizza was average and so was the pasta. Chicken fry and sub was quite good though. It's been around 4 months since they opened it and they still didn't fix the electricity issue, and still didn't start accepting card payment. About the AC, they don't turn on all the ACs all the time, so you may... sweat at times. Should work on these things, to satisfy the customers. Price is reasonable according to the FOOD QUALITY. Hope for the best.",2,,623,Negative
Bad food quality Service is not good And They are very slow.. Allover bad experience,2,,84,Negative
"5* ditam but totally disappointed with staff,amra 649 er set A order kori nd pore ekta choco cold cffe order kori price 49/- chilo...toh 1sip nyar por e amra dekhi choco cld cffe ta like onk tita,bish er mto,thn amra ekta staff k deke boli j choco cld cffe ta khawa jacche nah ato ta taste khrp,tkhn se amdr kichu na bolei cffe ta niye chle jay,trpr ektu pore eshe bole j cffe onk besi pore gsilo tai oita eto tita chilo..but onara j cffe ta without prmsn niye chle gelo amdr sei cffe tah to dey e nai kno new cffe o dey nai,just 2sip nya cffe ta niye gese,nd bill eo cffe er tk dhrse,but cffe ta r dey nai... cffe er jnno 50+15% vat sudhu sudhu disi...faltu jtosb...",2,,667,Negative
"the food was tasteless. idk if they reduced the quality due to the offer or not,but seriously the food is too bad",1,,113,Negative
Decorations are nice. Overall environment is like fish market. Peoples talk so loudly. Generally peoples come to restaurant not only for quality foods but also for having some quality time with family or friends. The restaurant management should control this to maintain a good healthy environment.,1,,298,Negative
"�সি দিয়ে পানি পরে , আর সব আইটেম সব সময় থাকে না ! সবচেয়ে খারাপ ব�যাপার পানি ও সফট ড�রিংকস � ভ�যাট রাখে !",2,,252,Negative
Service is very poor......waiter didn't serve food properly...in the middle of our meal a begger enter in restaurant and ask money from us....,1,,142,Negative
Went there to avail an pasta offer! Found that the offer was totally wastage of tym n money .They r offering one small pasta free with large one.But the quantity is very poor.It seems lyk they just divided one pasta into two bowl.Cheese and meats were very little in amount and the so called large pasta is very expensive and small in quantity. Service is really poor.,1,,368,Negative
"I tasted very poor quality food served by them yesterday. The food was so salty that I had to push them to change it. Though they changed it on my request but it was salty on 2nd attempt as well. Every time, they took 25-30 minutes to serve food. However, I had wonderful food experience at star lounge before but I don't think I am going there again. They have changed their chef which they admired on my query. Upon my complaints, the manager even didn't bother to apologise, rather she was irritated. Waste of money now a days!",1,,530,Negative
"The horriblest pizza I have ever tasted! the service was shockingly bad!! Looks can deceive!! the environment looked good, but food was bad,hospitality was worst! Had to call 3 times for order,they were too busy.....the pizza was ""chicken lounge pizza""! Crust was too thin, sooo hard couldn't chew,no scent or sign of chicken....they didn't serve any sauce,tissue,napkins,though asked 3/4 times....their price is overrated, proportion is insufficient.... asked for the bill 4 times,lastly had to go to cashier to pay...didn't even give receipt...after hearing our complain the manager didn't even apologise!!! just utterly shocked!!",1,,632,Negative
"I went there with my family & found that most of the cheap foods are not available. only the can offer the expensive ones. food taste was also horrible. behind, just 1 glass of cold drink, they charge 80 taka. isn't it too much. I mean adding 20 taka u can get 2ltr. where they are giving us abt 120ml costing 80 tk...!!!! we took Peri Peri Chicken package. but didn't taste good at all. Last of all..... NOT RECOMMEND.",2,,419,Negative
Service was very slow as i checked in there on previous week for ifter. I'm not also happy with food quality as i found very light-wattery Halim with tow piece of bone!!! It really shocking. Tea wasn't also good. It was not creamy at all. Only environment was good there. Hope it'll improve..,1,,292,Negative
They served the order after 45 minutes. When we asked they told chicken just arrived. Peri Peri chicken was half cooked. Very expensive. Service very poor.,2,,155,Negative
very bad service. They are unable to give buy 1 get one offer through VISA card due to their network problem. they are very much unprofessional.,1,,144,Negative
They serve the food very slowly... One item served 30 min later of the 1st item that we ordered..,2,,97,Negative
the worst food i ever have....... food quality & taste is very bad..... but toooo expensive....,1,,95,Negative
Cheap quality food served at high price. just disgusting.,1,,57,Negative
Worst food! Totally disappointing for such a well ambient restaurant. Too bad. Tried pasta nd buffalo wings,1,,107,Negative
Good place to hangout but food needs big improvement.,2,,53,Negative
Just wasting of money . Stupid food and price.,1,,46,Negative
Food was toooooooooo bad..will never visit there again,1,,54,Negative
খাবার �র মান খ�বই জঘন�য। ঢাকাতে �র থেকে বাজে খাবার আমি কোথাও খাইনি :/,1,,173,Negative
Star lounge �র কফির মত �ত বাজে কফি আর কখনো খাইনি,2,,102,Negative
"Overpriced, curry menus are tasteless, only soup is good.",1,,57,Negative
